id,cena,regija,upravna,obcina,leto_gradnje,leto_adaptacije,povrsina,gradnja
6507065,1090000.0,Savinjska,Celje,Celje,1976,2013,523.9,samostojna
6507932,1480000.0,Savinjska,Celje,Celje,1994,2017,628.0,samostojna
6468514,1480000.0,Savinjska,Celje,Celje,1997,,696.0,samostojna
6507942,1480000.0,Savinjska,Celje,Celje,1997,,696.0,samostojna
6426025,90000.0,Savinjska,Celje,Celje,1938,,106.0,samostojna
6517962,149000.0,Savinjska,Celje,Celje,1995,,118.0,samostojna
6506042,186000.0,Savinjska,Celje,Celje,1956,2013,106.8,dvostanovanjska
6389927,248000.0,Savinjska,Celje,Celje,2011,,325.0,dvojček
6498493,499000.0,Savinjska,Celje,Celje,1902,,768.0,vrstna
6499831,499000.0,Savinjska,Celje,Celje,1902,,768.0,vrstna
6498496,525000.0,Savinjska,Celje,Celje,1750,1998,414.0,dvostanovanjska
6499757,525000.0,Savinjska,Celje,Celje,1750,1998,414.0,dvostanovanjska
6389944,484000.0,Savinjska,Celje,Celje,2011,,464.0,samostojna
6454083,210000.0,Savinjska,Celje,Celje,2018,,200.0,samostojna
6514288,238000.0,Savinjska,Celje,Celje,2022,,132.61,dvojček
6513883,164800.0,Savinjska,Celje,Celje,1965,2007,267.0,samostojna
6515448,194000.0,Savinjska,Celje,Celje,1959,1972,216.0,samostojna
6460830,135000.0,Savinjska,Celje,Celje,1947,2022,240.0,dvostanovanjska
6504988,205000.0,Savinjska,Celje,Celje,1929,1965,225.0,dvostanovanjska
6516149,150000.0,Savinjska,Celje,Celje,1965,,137.0,samostojna
6498494,220000.0,Savinjska,Celje,Celje,1965,,230.0,dvojček
6499760,220000.0,Savinjska,Celje,Celje,1965,,230.0,dvojček
6338447,350000.0,Savinjska,Celje,Celje,1800,2009,267.0,samostojna
6436099,155000.0,Savinjska,Celje,Celje,1937,2015,180.0,samostojna
6396477,880000.0,J. Primorska,Koper,Koper,1870,2011,200.0,samostojna
6476047,185000.0,J. Primorska,Koper,Koper,2010,,81.0,vrstna
6510555,169000.0,Gorenjska,Kranj,Cerklje na Gorenjskem,1900,,94.5,samostojna
6499686,364000.0,Gorenjska,Kranj,Cerklje na Gorenjskem,1987,,225.0,samostojna
6505567,325000.0,Gorenjska,Kranj,Cerklje na Gorenjskem,1972,,230.1,samostojna
6515438,376000.0,Gorenjska,Kranj,Cerklje na Gorenjskem,1989,2004,108.0,samostojna
6458855,660000.0,Gorenjska,Kranj,Cerklje na Gorenjskem,1985,,540.0,samostojna
6476112,234500.0,Posavska,Brežice,Brežice,2022,,143.64,dvostanovanjska
6476116,234500.0,Posavska,Brežice,Brežice,2022,,143.64,dvostanovanjska
6493056,220000.0,Notranjska,Cerknica,Cerknica,1963,2021,143.5,dvojček
6504436,350000.0,Notranjska,Cerknica,Cerknica,1975,2006,190.0,samostojna
6496224,480000.0,Notranjska,Cerknica,Cerknica,2011,,462.4,vrstna
6375001,79000.0,S.Primorska,Idrija,Cerkno,1750,,48.0,samostojna
6513296,229990.0,Podravska,Lenart,Cerkvenjak,1999,,344.3,dvostanovanjska
6299506,110000.0,Savinjska,Šmarje pri Jelšah,Rogaška Slatina,1964,1997,220.0,samostojna
6512245,85000.0,Podravska,Maribor,Duplek,1961,2005,71.9,samostojna
6515349,229000.0,Podravska,Maribor,Duplek,2006,,200.0,dvostanovanjska
6513075,130000.0,Podravska,Slovenska Bistrica,Slovenska Bistrica,1946,,206.0,samostojna
6500837,339000.0,Podravska,Pesnica,Šentilj,1996,2019,318.6,samostojna
6506936,194000.0,Podravska,Ptuj,Kidričevo,2022,,120.0,samostojna
6412995,39500.0,Podravska,Ptuj,Cirkulane,1885,1950,54.0,samostojna
6448253,30000.0,Podravska,Ptuj,Cirkulane,1900,,69.0,samostojna
6448704,129900.0,Podravska,Ptuj,Cirkulane,1898,1985,231.5,samostojna
6501263,105000.0,Posavska,Brežice,Brežice,1985,,183.0,hiša
6496880,190000.0,Posavska,Brežice,Brežice,,2019,253.0,samostojna
6504759,83000.0,Pomurska,Ljutomer,Ljutomer,1963,,311.46,samostojna
6480851,37600.0,Podravska,Lenart,Cerkvenjak,1921,,35.0,samostojna
6517272,36000.0,Pomurska,Lendava,Lendava,1993,,138.49,samostojna
6515676,20000.0,Pomurska,Lendava,Lendava,1920,,900.0,samostojna
6469948,150000.0,S.Primorska,Nova Gorica,Nova Gorica,1920,,143.0,samostojna
6343141,110000.0,S.Primorska,Nova Gorica,Nova Gorica,2010,,222.3,samostojna
6504945,260000.0,Gorenjska,Kranj,Kranj,1970,,142.5,samostojna
6491909,99900.0,Pomurska,Murska Sobota,Murska Sobota,1920,1995,103.5,samostojna
6473344,149900.0,Pomurska,Murska Sobota,Murska Sobota,1996,,203.2,samostojna
6507798,89000.0,Gorenjska,Radovljica,Radovljica,1968,,120.0,samostojna
6509772,277000.0,J. Primorska,Koper,Koper,1967,2005,144.0,vrstna
6496957,270000.0,J. Primorska,Koper,Koper,1955,1997,191.7,vrstna
6376913,2125.0,J. Primorska,Koper,Koper,1990,,750.0,hiša
6283610,2124.0,J. Primorska,Koper,Koper,1990,,753.1,samostojna
6494908,498000.0,J. Primorska,Koper,Koper,2017,,150.1,samostojna
6399115,2124.0,J. Primorska,Koper,Koper,1990,,753.1,samostojna
6427137,1800000.0,J. Primorska,Koper,Koper,1990,,753.1,samostojna
6513160,169000.0,Savinjska,Celje,Vojnik,1956,,118.0,samostojna
6490533,99000.0,Pomurska,Gornja Radgona,Gornja Radgona,1999,,446.0,samostojna
6515885,420000.0,Podravska,Ruše,Selnica ob Dravi,1962,2017,572.6,samostojna
6478150,80000.0,Podravska,Ruše,Selnica ob Dravi,1912,,600.5,samostojna
6517293,139000.0,Dolenjska,Črnomelj,Semič,1970,2008,300.0,samostojna
6505457,130000.0,Posavska,Krško,Krško,1980,2012,60.0,samostojna
6491801,99000.0,Dolenjska,Novo mesto,Novo mesto,1990,,200.0,samostojna
6512039,463000.0,Koroška,Ravne na Koroškem,Črna na Koroškem,1820,,521.0,samostojna
6420576,150000.0,Koroška,Ravne na Koroškem,Črna na Koroškem,1910,2010,292.0,samostojna
6203505,150000.0,Koroška,Ravne na Koroškem,Črna na Koroškem,1910,2010,292.0,samostojna
6242004,149000.0,Koroška,Ravne na Koroškem,Črna na Koroškem,1970,2010,450.0,hiša
6517681,463000.0,Koroška,Ravne na Koroškem,Črna na Koroškem,1820,,521.0,samostojna
5679263,399999.0,Koroška,Ravne na Koroškem,Črna na Koroškem,2006,2022,300.0,hiša
6481288,497000.0,LJ-mesto,Lj. Vič-Rudnik,Ljubljana,2009,,188.2,dvojček
6515221,380000.0,LJ-mesto,Lj. Vič-Rudnik,Ljubljana,1996,2005,315.0,dvostanovanjska
6516892,419000.0,LJ-mesto,Lj. Vič-Rudnik,Ljubljana,2023,,164.2,dvojček
6516895,419000.0,LJ-mesto,Lj. Vič-Rudnik,Ljubljana,2023,,164.2,dvojček
6516896,419000.0,LJ-mesto,Lj. Vič-Rudnik,Ljubljana,2023,,164.2,dvojček
6516893,419000.0,LJ-mesto,Lj. Vič-Rudnik,Ljubljana,2023,,164.2,dvojček
6435961,85000.0,J. Primorska,Koper,Koper,1991,,153.6,samostojna
6505600,159000.0,J. Primorska,Koper,Koper,1800,,156.0,vrstna
6114987,790000.0,J. Primorska,Koper,Koper,1987,2002,484.0,samostojna
6514108,189000.0,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Dobrova - Polhov Gradec,1857,,108.0,samostojna
6511866,145000.0,S.Primorska,Ajdovščina,Ajdovščina,1910,,148.0,vrstna
6506091,690000.0,Gorenjska,Radovljica,Radovljica,1980,2000,633.9,hiša
6469853,65000.0,Dolenjska,Črnomelj,Črnomelj,1932,,108.0,samostojna
6422315,115000.0,Dolenjska,Črnomelj,Črnomelj,1957,,220.0,samostojna
6493066,155000.0,Dolenjska,Črnomelj,Črnomelj,1995,,315.0,samostojna
6446877,230000.0,Dolenjska,Črnomelj,Črnomelj,1983,,362.8,samostojna
6268092,99000.0,Dolenjska,Črnomelj,Črnomelj,1934,,180.0,samostojna
6053552,110000.0,Dolenjska,Črnomelj,Črnomelj,1934,,198.95,samostojna
6504481,190000.0,Dolenjska,Črnomelj,Črnomelj,1998,,222.0,samostojna
6516392,240000.0,LJ-mesto,Lj. Bežigrad,Ljubljana,1922,1998,79.9,samostojna
6505988,225000.0,LJ-mesto,Lj. Bežigrad,Ljubljana,1964,2015,107.9,samostojna
6517525,225000.0,LJ-mesto,Lj. Bežigrad,Ljubljana,1964,2015,107.9,samostojna
6484448,445000.0,LJ-mesto,Lj. Bežigrad,Ljubljana,1972,,150.0,samostojna
6461692,361000.0,LJ-mesto,Lj. Bežigrad,Ljubljana,2022,,160.0,dvojček
6496661,659000.0,LJ-mesto,Lj. Bežigrad,Ljubljana,2022,,174.66,samostojna
6511436,378000.0,LJ-mesto,Lj. Bežigrad,Ljubljana,1980,1997,176.5,dvojček
6511442,378000.0,LJ-mesto,Lj. Bežigrad,Ljubljana,1980,1997,176.5,dvojček
6506484,410000.0,LJ-mesto,Lj. Bežigrad,Ljubljana,1967,,199.3,samostojna
6515916,385000.0,LJ-mesto,Lj. Bežigrad,Ljubljana,1966,,201.0,samostojna
6517936,395000.0,LJ-mesto,Lj. Bežigrad,Ljubljana,2022,,210.0,dvojček
6516006,554000.0,LJ-mesto,Lj. Bežigrad,Ljubljana,1986,2008,250.0,samostojna
6508832,554300.0,LJ-mesto,Lj. Bežigrad,Ljubljana,1986,2008,250.0,samostojna
6502394,1100000.0,LJ-mesto,Lj. Bežigrad,Ljubljana,1990,2005,482.16,samostojna
6513752,659000.0,LJ-mesto,Lj. Bežigrad,Ljubljana,2022,,174.0,samostojna
6513582,649000.0,LJ-mesto,Lj. Bežigrad,Ljubljana,1996,,240.17,samostojna
6515669,554300.0,LJ-mesto,Lj. Bežigrad,Ljubljana,1986,2008,250.0,samostojna
6471062,168000.0,Pomurska,Murska Sobota,Puconci,1969,2012,103.0,samostojna
6513141,97000.0,Savinjska,Celje,Vojnik,2007,,125.3,samostojna
6496497,48000.0,Posavska,Brežice,Brežice,1940,,788.0,samostojna
6515729,220000.0,J. Primorska,Koper,Koper,2022,,150.0,vrstna
6502376,378000.0,J. Primorska,Koper,Koper,2022,,146.5,dvojček
6505696,340000.0,LJ-okolica,Domžale,Domžale,1970,,240.0,samostojna
6409105,159800.0,Podravska,Slovenska Bistrica,Makole,1990,2020,273.7,samostojna
6437592,175000.0,J. Primorska,Sežana,Divača,2021,,106.0,vrstna
6384001,165000.0,J. Primorska,Sežana,Divača,2010,2020,180.0,vrstna
6505578,250000.0,J. Primorska,Sežana,Divača,2019,,207.03,samostojna
6339248,260000.0,J. Primorska,Sežana,Divača,1810,2005,388.0,samostojna
6504890,389000.0,LJ-okolica,Domžale,Domžale,1983,,156.0,samostojna
6502489,880000.0,LJ-okolica,Domžale,Domžale,1974,2009,285.0,dvostanovanjska
6467886,590000.0,LJ-okolica,Domžale,Domžale,2019,,199.5,samostojna
6510511,359000.0,LJ-okolica,Domžale,Domžale,1980,2013,280.0,samostojna
6497538,298000.0,LJ-okolica,Domžale,Mengeš,2022,,130.25,samostojna
6489930,1595000.0,LJ-okolica,Domžale,Mengeš,2005,,509.95,samostojna
6515882,50000.0,Dolenjska,Črnomelj,Črnomelj,1908,1962,99.5,samostojna
6428486,378265.0,Posavska,Brežice,Brežice,1995,,140.0,samostojna
6260767,80000.0,Posavska,Brežice,Brežice,,1989,368.0,samostojna
6488492,94000.0,Posavska,Brežice,Brežice,1910,,553.0,samostojna
6498927,250000.0,Savinjska,Šentjur,Šentjur,2002,2019,127.0,samostojna
6471292,41500.0,Zasavska,Trbovlje,Trbovlje,1987,,250.0,samostojna
6363043,715000.0,Savinjska,Slovenske Konjice,Slovenske Konjice,1870,,289.3,samostojna
6516032,199900.0,LJ-okolica,Grosuplje,Ivančna Gorica,1982,,86.4,samostojna
6509038,391000.0,LJ-okolica,Grosuplje,Ivančna Gorica,2021,,152.9,samostojna
6511803,148000.0,S.Primorska,Ajdovščina,Ajdovščina,1967,,157.0,vrstna
6493713,489000.0,J. Primorska,Sežana,Sežana,1890,1993,160.0,samostojna
6503677,185000.0,J. Primorska,Sežana,Sežana,1900,2010,142.0,samostojna
6511592,200000.0,Savinjska,Celje,Dobrna,1996,2004,200.0,samostojna
6517500,90000.0,Dolenjska,Trebnje,Trebnje,1974,,216.0,samostojna
6489059,368000.0,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Dobrova - Polhov Gradec,1970,,239.5,samostojna
6515122,650000.0,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Dobrova - Polhov Gradec,2007,,149.4,samostojna
6504406,170000.0,Podravska,Maribor,Miklavž na Dravskem polju,1838,2000,84.0,dvostanovanjska
6507778,170000.0,Podravska,Maribor,Miklavž na Dravskem polju,1940,2003,129.0,samostojna
6509625,170000.0,Podravska,Maribor,Miklavž na Dravskem polju,1938,2003,200.0,hiša
6517160,160000.0,Savinjska,Slovenske Konjice,Zreče,1990,,110.0,samostojna
6511140,119000.0,Pomurska,Lendava,Dobrovnik,1987,,140.0,samostojna
6512027,140000.0,Pomurska,Lendava,Dobrovnik,2012,2021,392.0,samostojna
6447615,220000.0,S.Primorska,Nova Gorica,Brda,1900,2004,938.0,vrstna
6515486,329000.0,LJ-mesto,Lj. Moste-Polje,Ljubljana,1900,1975,90.0,samostojna
6502859,360000.0,LJ-mesto,Lj. Moste-Polje,Ljubljana,1800,1975,174.0,dvojček
6510787,308000.0,LJ-mesto,Lj. Moste-Polje,Ljubljana,1800,1975,174.0,dvojček
6475509,490000.0,LJ-mesto,Lj. Moste-Polje,Ljubljana,1975,,177.3,samostojna
6461420,319000.0,LJ-mesto,Lj. Moste-Polje,Ljubljana,1750,1970,330.0,samostojna
6480184,689000.0,LJ-mesto,Lj. Moste-Polje,Ljubljana,1994,,360.0,samostojna
6502121,689000.0,LJ-mesto,Lj. Moste-Polje,Ljubljana,1994,2010,360.0,dvostanovanjska
6492384,410300.0,LJ-mesto,Lj. Moste-Polje,Ljubljana,1976,,404.7,samostojna
6513199,415000.0,LJ-mesto,Lj. Moste-Polje,Ljubljana,1897,2016,311.01,dvostanovanjska
6472061,329000.0,Podravska,Maribor,Maribor,1980,1998,380.0,samostojna
6517479,159900.0,Podravska,Maribor,Maribor,1950,2018,255.4,samostojna
6499293,175000.0,Pomurska,Murska Sobota,Beltinci,1982,2022,120.0,samostojna
6514600,1068000.0,LJ-okolica,Vrhnika,Borovnica,1999,,199.0,samostojna
6488338,130000.0,Zasavska,Hrastnik,Hrastnik,1972,2022,150.0,samostojna
6514839,210000.0,J. Primorska,Koper,Koper,1800,1980,242.0,vrstna
6460989,44500.0,Savinjska,Laško,Laško,1960,,56.5,samostojna
6515115,350000.0,LJ-okolica,Lj. SV del (Bežigrad),Dol pri Ljubljani,2022,,195.0,dvojček
6514901,315000.0,LJ-okolica,Lj. SV del (Bežigrad),Dol pri Ljubljani,2022,,195.0,dvojček
6491878,239000.0,LJ-okolica,Lj. SV del (Bežigrad),Dol pri Ljubljani,1962,2015,178.7,vrstna
6513407,350000.0,LJ-okolica,Lj. SV del (Bežigrad),Dol pri Ljubljani,2022,,195.0,dvojček
6469665,299900.0,Dolenjska,Trebnje,Trebnje,2018,,142.0,dvojček
6477912,355000.0,Dolenjska,Trebnje,Trebnje,2018,,142.0,dvojček
6440166,107000.0,LJ-okolica,Litija,Litija,1850,2000,99.2,samostojna
5583348,395000.0,Posavska,Brežice,Brežice,2011,,240.0,samostojna
6476618,308000.0,Savinjska,Žalec,Prebold,1967,2007,146.0,samostojna
6451248,290000.0,Zasavska,Zagorje ob Savi,Zagorje ob Savi,1977,2010,334.0,dvostanovanjska
6398557,385000.0,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Dobrova - Polhov Gradec,1987,2009,300.0,samostojna
6294513,98000.0,J. Primorska,Sežana,Divača,1900,1985,120.0,samostojna
6515851,170000.0,Dolenjska,Novo mesto,Novo mesto,1968,,291.8,samostojna
6497729,369000.0,Dolenjska,Trebnje,Trebnje,2009,,200.0,samostojna
6471013,369000.0,Dolenjska,Trebnje,Trebnje,2009,,200.0,samostojna
6503355,369000.0,Dolenjska,Trebnje,Trebnje,2009,,200.0,samostojna
6470885,369000.0,Dolenjska,Trebnje,Trebnje,2009,,200.0,samostojna
6454732,690000.0,Notranjska,Ilirska Bistrica,Ilirska Bistrica,1985,2006,785.0,samostojna
6491379,180000.0,Dolenjska,Novo mesto,Škocjan,1500,2000,306.0,samostojna
6518027,298000.0,Posavska,Brežice,Brežice,1974,2015,238.0,samostojna
6425721,136000.0,Posavska,Sevnica,Sevnica,1990,,180.0,samostojna
6514940,178360.0,Dolenjska,Novo mesto,Mirna Peč,1837,,120.0,samostojna
6487443,95000.0,Dolenjska,Novo mesto,Novo mesto,1990,,195.0,samostojna
6471466,222000.0,Dolenjska,Novo mesto,Novo mesto,1998,2004,350.0,samostojna
6517345,1750.0,Dolenjska,Novo mesto,Dolenjske Toplice,2012,,410.0,samostojna
6513026,450000.0,Dolenjska,Novo mesto,Dolenjske Toplice,1977,,437.0,samostojna
6442679,154000.0,Dolenjska,Novo mesto,Dolenjske Toplice,1972,,235.0,samostojna
6516853,155000.0,Dolenjska,Novo mesto,Dolenjske Toplice,1990,2022,87.6,samostojna
6417010,450000.0,Dolenjska,Novo mesto,Dolenjske Toplice,1977,,440.0,samostojna
6485898,78000.0,Dolenjska,Kočevje,Kočevje,1956,2005,120.0,samostojna
6438903,135000.0,Pomurska,Lendava,Lendava,1946,2012,276.6,samostojna
6460123,99000.0,Pomurska,Lendava,Lendava,1986,,109.98,samostojna
6473096,450000.0,LJ-mesto,Lj. Vič-Rudnik,Ljubljana,1965,,87.0,dvostanovanjska
6497798,85000.0,Podravska,Ptuj,Destrnik,1990,,101.3,samostojna
6466049,87000.0,Notranjska,Ilirska Bistrica,Ilirska Bistrica,1911,1997,110.0,samostojna
6513910,358900.0,Podravska,Pesnica,Pesnica,2000,,305.0,samostojna
6316193,159000.0,J. Primorska,Sežana,Divača,1938,2012,98.6,vrstna
6420876,39900.0,Pomurska,Murska Sobota,Grad,1988,,180.0,samostojna
6515103,590000.0,LJ-okolica,Lj. V del (Moste-Polje),Dol pri Ljubljani,1859,1995,220.0,samostojna
6489961,43000.0,Pomurska,Murska Sobota,Šalovci,1912,,120.0,samostojna
6446330,269000.0,LJ-okolica,Domžale,Domžale,2021,,111.5,dvojček
6505915,820000.0,LJ-okolica,Domžale,Domžale,2018,,121.0,samostojna
6446333,299000.0,LJ-okolica,Domžale,Domžale,2021,,131.0,dvojček
6511953,398300.0,LJ-okolica,Domžale,Domžale,1966,2021,140.0,dvojček
6497813,398000.0,LJ-okolica,Domžale,Domžale,1966,2021,140.0,dvojček
6488175,200000.0,LJ-okolica,Domžale,Domžale,1915,1970,160.0,vrstna
6511354,620000.0,LJ-okolica,Domžale,Domžale,2023,,167.51,samostojna
6508744,560000.0,LJ-okolica,Domžale,Domžale,2023,,167.7,samostojna
6516882,365000.0,LJ-okolica,Domžale,Domžale,2005,,176.7,vrstna
6516912,365000.0,LJ-okolica,Domžale,Domžale,2005,,176.7,vrstna
6464266,490000.0,LJ-okolica,Domžale,Domžale,1970,2010,188.6,dvojček
6511673,389000.0,LJ-okolica,Domžale,Domžale,1989,,190.0,samostojna
6518067,398300.0,LJ-okolica,Domžale,Domžale,1966,2021,196.0,dvojček
6511470,579000.0,LJ-okolica,Domžale,Domžale,1960,,197.0,samostojna
6514267,579000.0,LJ-okolica,Domžale,Domžale,1960,,197.1,samostojna
6499462,450000.0,LJ-okolica,Domžale,Domžale,2010,,215.0,dvojček
6482852,398300.0,LJ-okolica,Domžale,Domžale,1966,2021,245.0,dvojček
6509792,280000.0,LJ-okolica,Domžale,Domžale,1886,1974,256.8,samostojna
6497200,595000.0,LJ-okolica,Domžale,Domžale,1964,2020,263.0,samostojna
6286674,1350000.0,LJ-okolica,Domžale,Domžale,2015,,284.3,samostojna
6494152,495000.0,LJ-okolica,Domžale,Domžale,1992,,315.0,samostojna
6489631,325000.0,LJ-okolica,Domžale,Domžale,2023,,118.5,samostojna
6515034,400000.0,LJ-okolica,Domžale,Domžale,1979,2005,224.3,vrstna
6514923,299000.0,LJ-okolica,Domžale,Domžale,2022,,81.5,dvostanovanjska
6514928,349000.0,LJ-okolica,Domžale,Domžale,2022,,107.0,dvostanovanjska
6516350,365000.0,LJ-okolica,Domžale,Domžale,2006,,176.8,vrstna
6508439,580000.0,LJ-okolica,Domžale,Domžale,1958,,290.0,samostojna
6510945,639000.0,LJ-okolica,Domžale,Domžale,2008,,216.6,samostojna
6516306,420000.0,LJ-okolica,Domžale,Domžale,1970,2019,211.0,atrijska
6496674,435000.0,LJ-okolica,Domžale,Domžale,2022,,144.0,dvojček
6423133,595000.0,LJ-okolica,Domžale,Domžale,1967,,191.0,samostojna
6498155,399000.0,LJ-okolica,Domžale,Domžale,1953,2017,231.0,samostojna
6132045,95000.0,Podravska,Ptuj,Dornava,1980,,240.0,hiša
6489622,199000.0,Podravska,Ptuj,Dornava,2021,,287.7,samostojna
6410099,50000.0,S.Primorska,Nova Gorica,Nova Gorica,1920,,112.0,vrstna
6506403,102000.0,S.Primorska,Nova Gorica,Nova Gorica,1950,,130.0,samostojna
6509950,190000.0,Gorenjska,Jesenice,Žirovnica,1890,2012,85.0,samostojna
6434006,75000.0,Dolenjska,Kočevje,Loški Potok,1932,1980,100.0,samostojna
6507185,215000.0,Dolenjska,Trebnje,Šentrupert,1983,2018,280.0,samostojna
6385738,100000.0,Dolenjska,Črnomelj,Črnomelj,1935,1957,263.7,dvojček
6513940,370000.0,LJ-okolica,Vrhnika,Log - Dragomer,2001,,136.0,dvojček
6514605,359000.0,LJ-okolica,Vrhnika,Log - Dragomer,1976,2018,191.0,samostojna
6481804,329990.0,LJ-okolica,Vrhnika,Log - Dragomer,1972,,300.0,samostojna
6229827,23000.0,Podravska,Ptuj,Juršinci,1989,,77.0,samostojna
6492858,41000.0,Podravska,Ptuj,Juršinci,1800,,106.0,samostojna
6502791,40000.0,Pomurska,Ljutomer,Ljutomer,1996,2004,34.8,samostojna
6469487,69000.0,Pomurska,Ljutomer,Ljutomer,1986,,94.5,samostojna
6513546,190000.0,Pomurska,Ljutomer,Ljutomer,2005,,111.0,samostojna
6478684,560000.0,LJ-mesto,Lj. Šiška,Ljubljana,1978,2008,209.0,samostojna
6492629,575000.0,LJ-mesto,Lj. Šiška,Ljubljana,2021,,138.4,samostojna
6496920,490000.0,LJ-mesto,Lj. Šiška,Ljubljana,1963,2003,150.6,vrstna
6516167,459000.0,LJ-mesto,Lj. Šiška,Ljubljana,1962,2005,162.1,vrstna
6516904,459000.0,LJ-mesto,Lj. Šiška,Ljubljana,1962,2005,162.1,vrstna
6509386,560000.0,LJ-mesto,Lj. Šiška,Ljubljana,1978,2012,164.8,samostojna
6506613,560000.0,LJ-mesto,Lj. Šiška,Ljubljana,1978,,164.8,samostojna
6513672,348000.0,LJ-mesto,Lj. Šiška,Ljubljana,1970,,315.0,vrstna
6466553,850000.0,LJ-mesto,Lj. Šiška,Ljubljana,1980,,280.0,samostojna
6445936,809000.0,LJ-mesto,Lj. Šiška,Ljubljana,2006,,300.0,vrstna
6466532,69000.0,Koroška,Dravograd,Dravograd,1993,,75.0,vrstna
6402084,49990.0,Koroška,Dravograd,Dravograd,1950,,136.0,hiša
6471514,250000.0,Koroška,Dravograd,Dravograd,1991,2015,283.9,vrstna
6496632,289000.0,Koroška,Dravograd,Dravograd,1985,2017,411.0,samostojna
6513304,449000.0,Podravska,Maribor,Miklavž na Dravskem polju,1996,2018,325.3,samostojna
6408901,449000.0,Podravska,Maribor,Miklavž na Dravskem polju,1998,2020,395.2,dvostanovanjska
6517934,63000.0,Podravska,Ptuj,Hajdina,1900,,130.0,samostojna
6494581,485000.0,Dolenjska,Novo mesto,Šentjernej,1988,,531.0,samostojna
6503873,338000.0,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Škofljica,1997,,230.0,samostojna
6481044,299000.0,LJ-okolica,Vrhnika,Vrhnika,2002,,97.0,dvojček
6516053,299000.0,LJ-okolica,Vrhnika,Vrhnika,2002,,111.0,samostojna
6515299,130000.0,Pomurska,Gornja Radgona,Apače,1875,,207.2,samostojna
6489431,75000.0,Dolenjska,Novo mesto,Škocjan,1947,,102.0,samostojna
6515322,109000.0,Posavska,Krško,Krško,1800,,380.0,samostojna
6492577,199000.0,S.Primorska,Ajdovščina,Vipava,1965,2012,108.0,vrstna
6468406,269000.0,J. Primorska,Sežana,Sežana,2022,,120.0,dvostanovanjska
6467000,65000.0,J. Primorska,Sežana,Sežana,1800,,120.0,vrstna
6482629,180000.0,J. Primorska,Sežana,Sežana,1956,,168.0,vrstna
6483055,1200000.0,J. Primorska,Sežana,Sežana,2006,,180.0,dvostanovanjska
6483053,1200000.0,J. Primorska,Sežana,Sežana,1900,1997,257.0,samostojna
6456324,290000.0,J. Primorska,Koper,Koper,1800,,50.0,samostojna
6487752,173000.0,Podravska,Maribor,Duplek,1970,1985,240.0,samostojna
6493969,348000.0,Podravska,Maribor,Duplek,2020,2021,199.3,atrijska
6389389,140000.0,Pomurska,Murska Sobota,Moravske Toplice,1983,,144.0,samostojna
6468347,299000.0,S.Primorska,Nova Gorica,Brda,2000,2022,111.0,samostojna
6485535,380000.0,LJ-mesto,Lj. Moste-Polje,Ljubljana,2022,,164.0,dvojček
6439299,370000.0,Pomurska,Lendava,Lendava,1985,,419.6,samostojna
6120851,95000.0,S.Primorska,Tolmin,Tolmin,,1982,133.0,samostojna
